id,date,shift,machine,location,loctype,dept,category,description,start,end,duration_hr,freq
d20250824-02,2025-08-24,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,02:25,02:32,0.12,1
d20250824-03,2025-08-24,Night,BWE2,SPD.A,spreader,EE,CM,SPD.A Trip Collision,02:52,03:21,0.48,1
d20250824-04,2025-08-24,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,05:12,05:18,0.1,1
d20250824-05,2025-08-24,Night,BWE2,BWE2,machine,System,Dust,หยุดฝุ่น,06:00,07:00,1.0,1
d20250824-06,2025-08-24,Day,BWE2,BWE2,machine,OPT,Idle,เช็คเครื่องจักร,07:00,08:20,1.33,1
d20250824-07,2025-08-24,Day,BWE2,BWE2,machine,EE,CM,ไฟดับ,08:23,10:27,2.07,1
d20250824-08,2025-08-24,Day,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,10:51,10:56,0.08,1
d20250824-09,2025-08-24,Day,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,11:39,11:44,0.08,1
d20250824-10,2025-08-24,Day,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,12:17,12:22,0.08,1
d20250824-11,2025-08-24,Day,BWE2,BWE2,machine,OPT,Other,บิดแทรค,12:22,12:27,0.08,1
d20250824-12,2025-08-24,Day,BWE2,BWE2,machine,OPT,Other,Clear track,13:42,13:46,0.07,1
d20250824-13,2025-08-24,Day,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,14:32,14:41,0.15,1
d20250824-14,2025-08-24,Day,BWE2,BWE2,machine,OPT,Other,Clear track,14:41,14:50,0.15,1
d20250824-15,2025-08-24,Day,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,16:07,16:14,0.12,1
d20250824-16,2025-08-24,Day,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,16:40,16:45,0.08,1
d20250824-17,2025-08-24,Day,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,17:40,17:54,0.23,1
d20250824-18,2025-08-24,Night,BWE2,BWE2,machine,OPT,Other,ปรับระดับ track,19:00,19:25,0.42,1
d20250824-19,2025-08-24,Night,BWE2,Line A,line,Uncontrol,Rain,ฝนตก,20:12,21:15,1.05,1
d20250824-20,2025-08-24,Night,BWE2,A1,line,EE,CM,Trip Communication Fail,22:41,23:50,1.15,1
d20250824-21,2025-08-24,Night,BWE2,A3,line,EE,CM,Trip Tension Min,23:55,00:30,0.58,1
d20250825-01,2025-08-25,Night,BWE2,BWE2,machine,OPT,Other,Clear track,00:14,00:23,0.15,1
d20250825-02,2025-08-25,Night,BWE2,BWE2,machine,OPT,Other,Clear track,00:42,00:53,0.18,1
d20250825-03,2025-08-25,Night,BWE2,BWE2,machine,OPT,Other,Clear track,01:08,01:16,0.13,1
d20250825-04,2025-08-25,Night,BWE2,BWE2,machine,OPT,Other,Clear track,02:16,02:23,0.12,1
d20250825-05,2025-08-25,Night,BWE2,BWE2,machine,OPT,Other,Clear track,02:33,02:38,0.08,1
d20250825-06,2025-08-25,Night,BWE2,BWE2,machine,OPT,Other,Clear track,02:45,02:52,0.12,1
d20250825-07,2025-08-25,Night,BWE2,BWE2,machine,OPT,Other,Clear track,03:11,03:15,0.07,1
d20250825-08,2025-08-25,Night,BWE2,BWE2,machine,OPT,Other,Clear track,03:35,03:40,0.08,1
d20250825-09,2025-08-25,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,04:31,04:35,0.07,1
d20250825-10,2025-08-25,Night,BWE2,BWE2,machine,OPT,Other,Clear track,04:44,04:49,0.08,1
d20250825-11,2025-08-25,Night,BWE2,BWE2,machine,OPT,Other,Clear track,05:12,05:17,0.08,1
d20250825-12,2025-08-25,Night,BWE2,BWE2,machine,OPT,Other,Clear track,05:41,05:45,0.07,1
d20250825-13,2025-08-25,Night,BWE2,Line A,line,OPT,Idle,Stand By (รอรถแทรคเตอร์ เติมน้ำมัน),05:45,07:00,1.25,1
d20250825-14,2025-08-25,Day,BWE2,Line A,line,CV,PM,PM Line A,07:00,16:52,9.87,1
d20250825-15,2025-08-25,Day,BWE2,Line A,line,System,Rain,รอเคลียร์หน้างาน,16:52,17:32,0.67,1
d20250825-16,2025-08-25,Day,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,17:53,17:59,0.1,1
d20250825-17,2025-08-25,Day,BWE2,BWE2,machine,System,Dust,หยุดฝุ่น,18:08,19:00,0.87,1
d20250825-18,2025-08-25,Night,BWE2,BWE2,machine,System,Dust,หยุดฝุ่น,19:00,19:13,0.22,0
d20250825-19,2025-08-25,Night,BWE2,BWE2,machine,OPT,Other,Clear track,19:42,19:50,0.13,1
d20250825-20,2025-08-25,Night,BWE2,BWE2,machine,OPT,Other,Clear track,20:00,20:08,0.13,1
d20250825-21,2025-08-25,Night,BWE2,BWE2,machine,OPT,Other,Clear track,20:20,20:25,0.08,1
d20250825-22,2025-08-25,Night,BWE2,BWE2,machine,OPT,Other,Clear track,20:33,20:41,0.13,1
d20250825-23,2025-08-25,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,21:10,21:17,0.12,1
d20250825-24,2025-08-25,Night,BWE2,BWE2,machine,OPT,Other,Clear track,21:27,21:34,0.12,1
d20250825-25,2025-08-25,Night,BWE2,BWE2,machine,OPT,Other,Clear track,22:02,22:07,0.08,1
d20250825-26,2025-08-25,Night,BWE2,BWE2,machine,OPT,Other,Clear track,22:20,22:26,0.1,1
d20250825-27,2025-08-25,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,22:48,22:52,0.07,1
d20250825-28,2025-08-25,Night,BWE2,SPD.A,spreader,OPT,Other,สายพาน Dischange Slip,23:00,23:12,0.2,1
d20250825-29,2025-08-25,Night,BWE2,A4,line,EE,CM,Trip Tension Min,23:12,23:39,0.45,1
d20250826-01,2025-08-26,Day,BWE2,BWE2,machine,OPT,Idle,Stand By (รอรถแทรคเตอร์ เติมน้ำมัน),07:00,08:00,1.0,0
d20250826-02,2025-08-26,Day,BWE2,Line A,line,Uncontrol,Rain,ฝนตก,08:00,19:00,11.0,1
d20250826-03,2025-08-26,Night,BWE2,Line A,line,Uncontrol,Rain,ฝนตก,19:00,07:00,12.0,1
d20250827-01,2025-08-27,Day,BWE2,Line A,line,System,Rain,รอเคลียร์หน้างาน,07:00,12:07,5.12,1
d20250827-02,2025-08-27,Day,BWE2,Line A,line,CV,Idle,โหลดไล่น้ำ,12:07,12:45,0.63,1
d20250827-03,2025-08-27,Day,BWE2,BWE2,machine,ME,CM,แก้ไข การ์ด Wheel Boom,12:45,15:00,2.25,1
d20250827-04,2025-08-27,Day,BWE2,BWE2,machine,OPT,Other,เคลียร์หน้างาน,15:00,16:05,1.08,1
d20250827-05,2025-08-27,Day,BWE2,Line A,line,Uncontrol,Rain,ฝนตก,16:05,19:00,2.92,1
d20250827-06,2025-08-27,Night,BWE2,Line A,line,Uncontrol,Rain,ฝนตก,19:00,07:00,12.0,1
d20250828-01,2025-08-28,Day,BWE2,Line A,line,System,Rain,รอเคลียร์หน้างาน,07:00,09:53,2.88,1
d20250828-02,2025-08-28,Day,BWE2,A2,line,EE,CM,Trip Oil Pump,10:10,10:16,0.1,1
d20250828-03,2025-08-28,Day,BWE2,A9,line,CV,CM,เคลียร์ดินตามไลน์สายพาน,10:36,11:32,0.93,1
d20250828-04,2025-08-28,Day,BWE2,A1,line,CV,CM,แก้ไข Flat return หลุด Support ที่ท้าย,11:32,12:28,0.93,1
d20250828-05,2025-08-28,Day,BWE2,BWE2,machine,OPT,Other,Clear track,13:03,13:19,0.27,1
d20250828-06,2025-08-28,Day,BWE2,BWE2,machine,OPT,Other,Clear track,13:37,13:53,0.27,1
d20250828-07,2025-08-28,Day,BWE2,A9,line,EE,CM,Trip belt speed,14:13,14:47,0.57,1
d20250828-08,2025-08-28,Day,BWE2,BWE2,machine,OPT,Other,ย้ายหน้าขุด,14:53,16:06,1.22,1
d20250828-09,2025-08-28,Day,BWE2,BWE2,machine,ME,CM,Slew ไหลเอง,16:06,18:06,2.0,1
d20250828-10,2025-08-28,Day,BWE2,BWE2,machine,EE,CM,แก้ไข Motor Track BWE,18:06,19:00,0.9,1
d20250828-11,2025-08-28,Night,BWE2,BWE2,machine,EE,CM,แก้ไข Motor Track BWE,19:00,07:00,12.0,0
d20250829-01,2025-08-29,Day,BWE2,BWE2,machine,EE,CM,แก้ไข Motor Track BWE,07:00,19:00,12.0,0
d20250829-02,2025-08-29,Night,BWE2,BWE2,machine,EE,CM,แก้ไข Motor Track BWE,19:00,07:00,12.0,0
d20250830-01,2025-08-30,Day,BWE2,Line A,line,CV,PM,PM Line A,07:00,13:00,6.0,1
d20250830-02,2025-08-30,Day,BWE2,A6,line,CV,PM,Resplice สายพาน,13:00,19:00,6.0,1
d20250830-03,2025-08-30,Night,BWE2,A6,line,CV,PM,Resplice สายพาน,19:00,07:00,12.0,0
d20250831-01,2025-08-31,Night,BWE2,Line A,line,System,Rain,รอเคลียร์หน้างาน,02:10,07:00,4.83,1
d20250831-02,2025-08-31,Day,BWE2,A6,line,CV,PM,Resplice สายพาน,07:00,13:00,6.0,0
d20250831-03,2025-08-31,Day,BWE2,Line A,line,Uncontrol,Rain,ฝนตก,13:00,16:00,3.0,1
d20250831-04,2025-08-31,Day,BWE2,Line A,line,System,Rain,รอเคลียร์หน้างาน,16:00,19:00,3.0,1
d20250831-05,2025-08-31,Night,BWE2,Line A,line,Uncontrol,Rain,ฝนตก,19:00,02:10,7.17,1
d20250901-01,2025-09-01,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,01:00,01:05,0.08,1
d20250901-02,2025-09-01,Night,BWE2,BWE2,machine,OPT,Other,Clear track,01:05,01:10,0.08,1
d20250901-03,2025-09-01,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,01:39,01:45,0.1,1
d20250901-04,2025-09-01,Night,BWE2,A9,line,EE,CM,Trip Belt Rip,02:42,02:55,0.22,1
d20250901-05,2025-09-01,Night,BWE2,A9,line,EE,CM,Trip Belt Rip,03:00,03:15,0.25,1
d20250901-06,2025-09-01,Night,BWE2,A9,line,EE,CM,Trip Belt Rip,03:30,03:58,0.47,1
d20250901-07,2025-09-01,Night,BWE2,SPD.A,spreader,CV,Other,SPD.A เดินออก Hight Dump ไปโปรยที่หัว,05:44,07:00,1.27,1
d20250901-08,2025-09-01,Day,BWE2,A2.1,line,CV,CM,ซ่อมร้อนสายพาน,07:00,15:03,8.05,1
d20250901-09,2025-09-01,Day,BWE2,Line A,line,CV,Idle,โหลดไล่น้ำ,15:03,15:50,0.78,1
d20250901-10,2025-09-01,Day,BWE2,BWE2,machine,EE,CM,Slew trip,15:58,16:50,0.87,1
d20250901-11,2025-09-01,Day,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,17:14,17:19,0.08,1
d20250901-12,2025-09-01,Day,BWE2,A4,line,EE,CM,Trip Oil Pump,17:23,18:06,0.72,1
d20250901-13,2025-09-01,Day,BWE2,BWE2,machine,ME,CM,สาย Hose Hydraulic แตก,18:22,19:00,0.63,1
d20250901-14,2025-09-01,Night,BWE2,BWE2,machine,ME,CM,สาย Hose Hydraulic แตก,19:00,21:06,2.1,0
d20250901-15,2025-09-01,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,21:19,21:27,0.13,1
d20250901-16,2025-09-01,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,21:43,21:48,0.08,1
d20250901-17,2025-09-01,Night,BWE2,A3,line,EE,CM,Trip Tension Min,21:53,22:02,0.15,1
d20250901-18,2025-09-01,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,23:04,23:20,0.27,1
d20250901-19,2025-09-01,Night,BWE2,A9,line,EE,CM,Trip Belt Rip,23:20,23:34,0.23,1
d20250901-20,2025-09-01,Night,BWE2,SPD.A,spreader,OPT,Other,สายพาน Dischange Slip,23:39,00:11,0.53,1
d20250902-01,2025-09-02,Night,BWE2,BWE2,machine,OPT,Other,บิดแทรค,00:10,00:22,0.2,1
d20250902-02,2025-09-02,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,01:51,02:00,0.15,1
d20250902-03,2025-09-02,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,02:32,02:35,0.05,1
d20250902-04,2025-09-02,Night,BWE2,A9,line,EE,CM,Trip Belt Rip,02:35,02:49,0.23,1
d20250902-05,2025-09-02,Night,BWE2,A9,line,EE,CM,Trip Belt Rip,03:24,03:34,0.17,1
d20250902-06,2025-09-02,Night,BWE2,BWE2,machine,OPT,Other,Clear track,04:15,04:22,0.12,1
d20250902-07,2025-09-02,Night,BWE2,A7,line,ME,CM,แก้ไขผนัง Hopper ท้าย,05:07,07:00,1.88,1
d20250902-08,2025-09-02,Day,BWE2,BWE2,machine,OPT,Idle,เปลี่ยนกะ,07:00,07:20,0.33,1
d20250902-09,2025-09-02,Day,BWE2,A9,line,EE,CM,Trip Belt Rip,07:38,08:02,0.4,1
d20250902-10,2025-09-02,Day,BWE2,SPD.A,spreader,CV,Other,SPD.A เดินอ้อม Drive Station A1 มาโปรยฝั่ง (time) Low Dump,08:35,09:40,1.08,1
d20250902-11,2025-09-02,Day,BWE2,A9,line,CV,CM,เคลียร์ดินอัดสายพาน,09:40,10:00,0.33,1
d20250902-12,2025-09-02,Day,BWE2,BWE2,machine,ME,CM,แทรคเตอร์แทรคหลุด,10:00,14:16,4.27,1
d20250902-13,2025-09-02,Day,BWE2,A7,line,EE,CM,Trip Belt Rip,15:09,15:20,0.18,1
d20250902-14,2025-09-02,Day,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,16:02,16:10,0.13,1
d20250902-15,2025-09-02,Day,BWE2,BWE2,machine,OPT,Other,บิดแทรค,16:10,16:30,0.33,1
d20250902-16,2025-09-02,Day,BWE2,BWE2,machine,OPT,Other,รอแทรคเตอร์,17:00,19:00,2.0,1
d20250902-17,2025-09-02,Night,BWE2,BWE2,machine,OPT,Other,รอแทรคเตอร์,19:00,20:03,1.05,0
d20250902-18,2025-09-02,Night,BWE2,BWE2,machine,OPT,Other,บิดแทรค,20:30,20:37,0.12,1
d20250902-19,2025-09-02,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,21:07,21:13,0.1,1
d20250902-20,2025-09-02,Night,BWE2,BWE2,machine,OPT,Other,บิดแทรค,21:41,22:03,0.37,1
d20250902-21,2025-09-02,Night,BWE2,BWE2,machine,OPT,Other,Clear track,22:17,22:30,0.22,1
d20250902-22,2025-09-02,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,22:53,23:00,0.12,1
d20250902-23,2025-09-02,Night,BWE2,BWE2,machine,OPT,Other,Clear track,23:00,23:24,0.4,1
d20250902-24,2025-09-02,Night,BWE2,BWE2,machine,OPT,Other,Clear track,23:42,23:53,0.18,1
d20250903-01,2025-09-03,Night,BWE2,A3,line,EE,CM,Trip Tension Min,02:08,03:01,0.88,1
d20250903-02,2025-09-03,Night,BWE2,BWE2,machine,OPT,Other,ย้ายหน้าขุด,02:08,02:52,0.73,1
d20250903-03,2025-09-03,Night,BWE2,BWE2,machine,OPT,Other,รอแทรคเตอร์,02:52,03:01,0.15,1
d20250903-04,2025-09-03,Night,BWE2,BWE2,machine,OPT,Other,Clear track,03:07,03:32,0.42,1
d20250903-05,2025-09-03,Night,BWE2,BWE2,machine,OPT,Other,Clear track,03:40,03:47,0.12,1
d20250903-06,2025-09-03,Night,BWE2,BWE2,machine,OPT,Other,Clear track,03:54,04:20,0.43,1
d20250903-07,2025-09-03,Night,BWE2,BWE2,machine,OPT,Other,บิดแทรค,04:32,04:41,0.15,1
d20250903-08,2025-09-03,Night,BWE2,BWE2,machine,OPT,Other,Clear track,04:47,05:14,0.45,1
d20250903-09,2025-09-03,Night,BWE2,BWE2,machine,OPT,Other,Clear track,05:19,05:28,0.15,1
d20250903-10,2025-09-03,Night,BWE2,BWE2,machine,OPT,Other,Clear track,05:45,06:03,0.3,1
d20250903-11,2025-09-03,Night,BWE2,BWE2,machine,OPT,Idle,เช็คเครื่องจักร,06:26,07:00,0.57,1
d20250903-12,2025-09-03,Day,BWE2,Line A,line,CV,PM,PM Line A,07:00,12:16,5.27,1
d20250903-13,2025-09-03,Day,BWE2,BWE2,machine,OPT,Other,Clear track,12:27,12:28,0.02,1
d20250903-14,2025-09-03,Day,BWE2,BWE2,machine,OPT,Other,จัดจุดตก BW,13:23,13:50,0.45,1
d20250903-15,2025-09-03,Day,BWE2,BWE2,machine,CV,Other,เช็คแผลสายพาน A9,14:33,14:38,0.08,1
d20250903-16,2025-09-03,Day,BWE2,BWE2,machine,CV,CM,Impact Hopper Car Link ขาด,14:55,15:22,0.45,1
d20250903-17,2025-09-03,Day,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,15:32,15:37,0.08,1
d20250903-18,2025-09-03,Day,BWE2,BWE2,machine,System,Dust,หยุดฝุ่น,18:15,19:00,0.75,1
d20250903-19,2025-09-03,Night,BWE2,BWE2,machine,System,Dust,หยุดฝุ่น,19:00,19:46,0.77,0
d20250903-20,2025-09-03,Night,BWE2,SPD.A,spreader,EE,CM,SPD.A Trip ไม่โชว์ Messenger,19:58,20:44,0.77,1
d20250903-21,2025-09-03,Night,BWE2,SPD.A,spreader,EE,CM,SPD.A Trip ไม่โชว์ Messenger,20:46,21:54,1.13,1
d20250903-22,2025-09-03,Night,BWE2,SPD.A,spreader,EE,CM,SPD.A Trip ไม่โชว์ Messenger,21:54,22:18,0.4,1
d20250903-23,2025-09-03,Night,BWE2,SPD.A,spreader,EE,CM,SPD.A Trip ไม่โชว์ Messenger,23:07,00:09,1.03,1
d20250904-01,2025-09-04,Night,BWE2,BWE2,machine,System,Dust,หยุดฝุ่น,00:09,00:15,0.1,1
d20250904-02,2025-09-04,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,00:45,00:50,0.08,1
d20250904-03,2025-09-04,Night,BWE2,A7,line,CV,CM,เปลี่ยน Flat Return,01:55,02:33,0.63,1
d20250904-04,2025-09-04,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,02:40,02:49,0.15,1
d20250904-05,2025-09-04,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,03:30,03:43,0.22,1
d20250904-06,2025-09-04,Night,BWE2,BWE2,machine,OPT,Other,ทำทางเดิน BW,03:59,04:30,0.52,1
d20250904-07,2025-09-04,Night,BWE2,BWE2,machine,OPT,Other,Clear track,05:02,05:11,0.15,1
d20250904-08,2025-09-04,Night,BWE2,BWE2,machine,OPT,Other,บิดแทรค,05:11,05:20,0.15,1
d20250904-09,2025-09-04,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,05:53,05:57,0.07,1
d20250904-10,2025-09-04,Night,BWE2,BWE2,machine,OPT,Other,Clear track,05:57,06:02,0.08,1
d20250904-11,2025-09-04,Night,BWE2,BWE2,machine,System,Dust,หยุดฝุ่น,06:15,07:00,0.75,1
d20250904-12,2025-09-04,Day,BWE2,BWE2,machine,OPT,Idle,เช็คเครื่องจักร,07:00,07:20,0.33,0
d20250904-13,2025-09-04,Day,BWE2,Line A,line,CV,PM,PM Line A,07:20,15:22,8.03,1
d20250904-14,2025-09-04,Day,BWE2,A9.1,line,EE,CM,Trip Pull wire Left,15:28,15:40,0.2,1
d20250904-15,2025-09-04,Day,BWE2,BWE2,machine,OPT,Other,Clear track,16:22,16:26,0.07,1
d20250904-16,2025-09-04,Day,BWE2,BWE2,machine,OPT,Other,Clear track,16:47,16:53,0.1,1
d20250904-17,2025-09-04,Day,BWE2,A9,line,EE,CM,Trip Belt Rip,17:05,17:20,0.25,1
d20250904-18,2025-09-04,Day,BWE2,SPD.A,spreader,EE,CM,"SPD.A Trip ค่า X,Y",17:48,17:53,0.08,1
d20250904-19,2025-09-04,Day,BWE2,BWE2,machine,OPT,Idle,เช็คเครื่องจักร,18:25,19:00,0.58,1
d20250904-20,2025-09-04,Day,BWE2,BWE2,machine,OPT,Idle,เช็คเครื่องจักร,19:00,19:49,0.82,0
d20250904-21,2025-09-04,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,20:39,20:55,0.27,1
d20250904-22,2025-09-04,Night,BWE2,BWE2,machine,OPT,Other,บิดแทรค,21:30,21:40,0.17,1
d20250904-23,2025-09-04,Night,BWE2,BWE2,machine,OPT,Other,จัดจุดตก BW,21:40,21:50,0.17,1
d20250904-24,2025-09-04,Night,BWE2,BWE2,machine,EE,CM,Track Trip,22:26,22:33,0.12,1
d20250904-25,2025-09-04,Night,BWE2,BWE2,machine,OPT,Other,บิดแทรค,22:33,22:49,0.27,1
d20250905-01,2025-09-05,Night,BWE2,BWE2,machine,System,Dust,หยุดฝุ่น,01:00,02:00,1.0,1
d20250905-02,2025-09-05,Night,BWE2,BWE2,machine,OPT,Other,ทำทางเดิน BW,02:00,07:00,5.0,1
d20250905-03,2025-09-05,Day,BWE2,BWE2,machine,System,Dust,หยุดฝุ่น,07:00,08:00,1.0,0
d20250905-04,2025-09-05,Night,BWE2,BWE2,machine,OPT,Other,ทำทางเดิน BW,07:00,09:20,2.33,0
d20250905-05,2025-09-05,Day,BWE2,A9,line,CV,CM,เคลียร์ดินอัดสายพาน,08:00,08:34,0.57,1
d20250905-06,2025-09-05,Day,BWE2,BWE2,machine,EE,CM,หยุดเช็คปั้มลม,09:10,10:30,1.33,1
d20250905-07,2025-09-05,Day,BWE2,BWE2,machine,OPT,Other,Clear track,10:44,10:48,0.07,1
d20250905-08,2025-09-05,Day,BWE2,BWE2,machine,OPT,Other,Clear track,11:07,11:12,0.08,1
d20250905-09,2025-09-05,Day,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,12:49,12:55,0.1,1
d20250905-10,2025-09-05,Day,BWE2,BWE2,machine,OPT,Other,Clear track,14:37,14:45,0.13,1
d20250905-11,2025-09-05,Day,BWE2,BWE2,machine,EE,CM,ติด Oil Level Min Alarm,14:50,16:05,1.25,1
d20250905-12,2025-09-05,Day,BWE2,BWE2,machine,System,Dust,หยุดฝุ่น,16:30,17:51,1.35,1
d20250905-13,2025-09-05,Day,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,18:01,18:06,0.08,1
d20250905-14,2025-09-05,Day,BWE2,BWE2,machine,System,Dust,หยุดฝุ่น,18:25,19:00,0.58,1
d20250905-15,2025-09-05,Night,BWE2,BWE2,machine,System,Dust,หยุดฝุ่น,19:00,19:40,0.67,0
d20250905-16,2025-09-05,Night,BWE2,A2,line,CV,CM,เปลี่ยน Flat Return,19:40,20:22,0.7,1
d20250905-17,2025-09-05,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,21:35,21:41,0.1,1
d20250905-18,2025-09-05,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,22:53,22:57,0.07,1
d20250905-19,2025-09-05,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,23:29,23:36,0.12,1
d20250905-20,2025-09-05,Night,BWE2,BWE2,machine,OPT,Other,Clear track,23:36,23:43,0.12,1
d20250906-01,2025-09-06,Night,BWE2,BWE2,machine,OPT,Other,Clear track,00:50,00:57,0.12,1
d20250906-02,2025-09-06,Night,BWE2,A9.1,line,CV,CM,เอา Carry ออกจากสายพาน,01:18,01:30,0.2,1
d20250906-03,2025-09-06,Night,BWE2,BWE2,machine,OPT,Other,ย้ายหน้าขุด,01:30,02:08,0.63,1
d20250906-04,2025-09-06,Night,BWE2,BWE2,machine,OPT,Other,Clear track,03:40,03:47,0.12,1
d20250906-05,2025-09-06,Night,BWE2,BWE2,machine,EE,CM,สายพาน Wheel Boom สตาร์ไม่ผ่าน,03:47,04:34,0.78,1
d20250906-06,2025-09-06,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,05:40,05:45,0.08,1
d20250906-07,2025-09-06,Night,BWE2,BWE2,machine,System,Dust,หยุดฝุ่น,06:00,07:00,1.0,1
d20250906-08,2025-09-06,Day,BWE2,BWE2,machine,OPT,Other,Clear track,11:02,11:14,0.2,1
d20250906-09,2025-09-06,Day,BWE2,BWE2,machine,OPT,Other,Clear track,11:27,11:32,0.08,1
d20250906-10,2025-09-06,Day,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,12:00,12:05,0.08,1
d20250906-11,2025-09-06,Day,BWE2,A9,line,CV,CM,ตัดสลิงกลางสายพาน,12:05,12:15,0.17,1
d20250906-12,2025-09-06,Day,BWE2,BWE2,machine,OPT,Idle,เช็คเครื่องจักร,13:30,13:34,0.07,1
d20250906-13,2025-09-06,Day,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,13:59,14:03,0.07,1
d20250906-14,2025-09-06,Day,BWE2,BWE2,machine,OPT,Other,Clear track,14:42,14:47,0.08,1
d20250906-15,2025-09-06,Day,BWE2,A9,line,CV,CM,ตัดสลิงกลางสายพาน,14:59,15:07,0.13,1
d20250906-16,2025-09-06,Day,BWE2,BWE2,machine,OPT,Other,จัดจุดตก BW,15:25,15:42,0.28,1
d20250906-17,2025-09-06,Day,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,16:18,16:26,0.13,1
d20250906-18,2025-09-06,Day,BWE2,BWE2,machine,OPT,Other,Clear track,17:38,17:43,0.08,1
d20250906-19,2025-09-06,Day,BWE2,BWE2,machine,System,Dust,หยุดฝุ่น,18:20,19:00,0.67,1
d20250906-20,2025-09-06,Night,BWE2,BWE2,machine,System,Dust,หยุดฝุ่น,19:00,19:58,0.97,0
d20250906-21,2025-09-06,Night,BWE2,BWE2,machine,OPT,Other,ย้ายสาย 6.6 kv.,19:58,21:16,1.3,1
d20250906-22,2025-09-06,Night,BWE2,BWE2,machine,OPT,Other,Clear track,22:23,22:50,0.45,1
d20250906-23,2025-09-06,Night,BWE2,BWE2,machine,OPT,Other,Clear track,23:55,00:13,0.3,1
d20250907-01,2025-09-07,Day,BWE2,BWE2,machine,OPT,Idle,เปลี่ยนกะ,07:00,07:55,0.92,1
d20250907-02,2025-09-07,Day,BWE2,BWE2,machine,OPT,Other,Clear track,08:05,08:10,0.08,1
d20250907-03,2025-09-07,Day,BWE2,BWE2,machine,OPT,Other,Clear track,08:28,08:30,0.03,1
d20250907-04,2025-09-07,Day,BWE2,BWE2,machine,OPT,Other,ย้ายสาย 6.6 kv.,08:33,10:00,1.45,1
d20250907-05,2025-09-07,Day,BWE2,BWE2,machine,OPT,Other,Clear track,10:18,10:22,0.07,1
d20250907-06,2025-09-07,Day,BWE2,BWE2,machine,System,Dust,หยุดฝุ่น,11:00,11:04,0.07,1
d20250907-07,2025-09-07,Day,BWE2,BWE2,machine,System,Dust,หยุดฝุ่น,11:33,11:35,0.03,1
d20250907-08,2025-09-07,Day,BWE2,Line A,line,Uncontrol,Rain,ฝนตก,11:44,15:20,3.6,1
d20250907-09,2025-09-07,Day,BWE2,A9.1,line,CV,CM,ซ่อมเย็นสายพาน,15:20,16:16,0.93,1
d20250907-10,2025-09-07,Day,BWE2,BWE2,machine,OPT,Other,Clear track,16:29,16:39,0.17,1
d20250907-11,2025-09-07,Day,BWE2,BWE2,machine,OPT,Other,Clear track,17:19,17:25,0.1,1
d20250907-12,2025-09-07,Day,BWE2,BWE2,machine,System,Dust,หยุดฝุ่น,18:00,19:00,1.0,1
d20250907-13,2025-09-07,Night,BWE2,BWE2,machine,System,Dust,หยุดฝุ่น,19:00,19:24,0.4,0
d20250907-14,2025-09-07,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,20:18,20:20,0.03,1
